mlb,verifeid_photo,pegar_foto,marca_dagua,texto_na_foto,path_file_photo
MLB1302321464,False,False,False,False,MLB1302321464_PHOTOID948813-MLB31932909473_082019_0.jpg
MLB1302470282,False,False,False,False,MLB1302470282_PHOTOID626348-MLB75702100986_042024_0.jpg
MLB1302470282,False,False,False,False,MLB1302470282_PHOTOID855857-MLB75868636945_042024_2.jpg
MLB1302470282,False,False,False,False,MLB1302470282_PHOTOID970894-MLB75702021620_042024_1.jpg
MLB1304786925,False,False,False,False,MLB1304786925_PHOTOID673262-MLB31978526717_082019_2.jpg
MLB1304786925,False,False,False,False,MLB1304786925_PHOTOID828364-MLB31978517913_082019_3.jpg
MLB1304786925,False,False,False,False,MLB1304786925_PHOTOID927326-MLB31978525244_082019_1.jpg
MLB1304786925,False,False,False,False,MLB1304786925_PHOTOID937059-MLB31978515957_082019_0.jpg
MLB1304803403,False,False,False,False,MLB1304803403_PHOTOID757551-MLB77756959142_072024_1.jpg
MLB1304803403,False,False,False,False,MLB1304803403_PHOTOID835505-MLB77757126266_072024_2.jpg
MLB1304803403,False,False,False,False,MLB1304803403_PHOTOID957759-MLB77756674652_072024_0.jpg
MLB1305585125,False,False,False,False,MLB1305585125_PHOTOID650063-MLB31990448091_082019_1.jpg
MLB1305585125,False,False,False,False,MLB1305585125_PHOTOID961759-MLB31990426388_082019_0.jpg
MLB1308785573,False,False,False,False,MLB1308785573_PHOTOID671800-MLB32040883245_092019_0.jpg
MLB1309117534,False,False,False,False,MLB1309117534_PHOTOID804622-MLB32044784809_092019_2.jpg
MLB1309117534,False,False,False,False,MLB1309117534_PHOTOID815572-MLB32044777395_092019_3.jpg
MLB1309117534,False,False,False,False,MLB1309117534_PHOTOID843924-MLB32044792133_092019_4.jpg
MLB1309117534,False,False,False,False,MLB1309117534_PHOTOID858972-MLB32044786216_092019_0.jpg
MLB1309117534,False,False,False,False,MLB1309117534_PHOTOID918313-MLB32044795582_092019_1.jpg
