mlb,verifeid_photo,pegar_foto,marca_dagua,texto_na_foto,path_file_photo
MLB3392549429,False,False,False,False,MLB3392549429_PHOTOID634614-MLB70760613629_072023_0.jpg
MLB3392549963,False,False,False,False,MLB3392549963_PHOTOID805198-MLB70760517149_072023_0.jpg
MLB3394197621,False,False,False,False,MLB3394197621_PHOTOID611847-MLB70695289180_072023_0.jpg
MLB3394197621,False,False,False,False,MLB3394197621_PHOTOID658205-MLB70786912855_072023_3.jpg
MLB3394197621,False,False,False,False,MLB3394197621_PHOTOID690396-MLB70786912921_072023_1.jpg
MLB3394197621,False,False,False,False,MLB3394197621_PHOTOID762056-MLB70786820129_072023_2.jpg
MLB3394197621,False,False,False,False,MLB3394197621_PHOTOID989359-MLB70755792906_072023_4.jpg
MLB3398473901,False,False,False,False,MLB3398473901_PHOTOID767235-MLB70862311611_082023_4.jpg
MLB3398473901,False,False,False,False,MLB3398473901_PHOTOID790804-MLB70828795202_082023_0.jpg
MLB3398473901,False,False,False,False,MLB3398473901_PHOTOID833271-MLB70829819642_082023_3.jpg
MLB3398473901,False,False,False,False,MLB3398473901_PHOTOID891188-MLB70828775730_082023_1.jpg
MLB3398473901,False,False,False,False,MLB3398473901_PHOTOID916264-MLB70829779822_082023_5.jpg
MLB3398473901,False,False,False,False,MLB3398473901_PHOTOID941549-MLB72554156206_112023_2.jpg
MLB3399927897,False,False,False,False,MLB3399927897_PHOTOID693879-MLB70885742287_082023_1.jpg
MLB3399927897,False,False,False,False,MLB3399927897_PHOTOID786038-MLB70854646310_082023_0.jpg
MLB3401745833,False,False,False,False,MLB3401745833_PHOTOID655423-MLB70497100832_072023_2.jpg
MLB3401745833,False,False,False,False,MLB3401745833_PHOTOID736087-MLB70497415074_072023_5.jpg
MLB3401745833,False,False,False,False,MLB3401745833_PHOTOID737083-MLB70497258822_072023_4.jpg
MLB3401745833,False,False,False,False,MLB3401745833_PHOTOID817643-MLB70875442560_082023_0.jpg
MLB3401745833,False,False,False,False,MLB3401745833_PHOTOID818524-MLB70497258806_072023_3.jpg
MLB3401745833,False,False,False,False,MLB3401745833_PHOTOID994745-MLB70497258786_072023_1.jpg
MLB3436333431,False,False,False,False,MLB3436333431_PHOTOID687748-MLB71542142181_092023_2.jpg
MLB3436333431,False,False,False,False,MLB3436333431_PHOTOID924194-MLB71542112931_092023_0.jpg
MLB3436333431,False,False,False,False,MLB3436333431_PHOTOID925712-MLB71542112943_092023_1.jpg
MLB3436333431,False,False,False,False,MLB3436333431_PHOTOID954388-MLB71542112961_092023_3.jpg
MLB3471880763,False,False,False,False,MLB3471880763_PHOTOID705918-MLB53682428904_022023_4.jpg
MLB3471880763,False,False,False,False,MLB3471880763_PHOTOID714588-MLB53682671436_022023_3.jpg
MLB3471880763,False,False,False,False,MLB3471880763_PHOTOID781190-MLB53682423885_022023_1.jpg
MLB3471880763,False,False,False,False,MLB3471880763_PHOTOID816171-MLB53682851062_022023_0.jpg
MLB3471880763,False,False,False,False,MLB3471880763_PHOTOID947130-MLB75876593956_042024_2.jpg
MLB3482682087,False,False,False,False,MLB3482682087_PHOTOID618020-MLB72143485146_102023_3.jpg
MLB3482682087,False,False,False,False,MLB3482682087_PHOTOID646731-MLB77576636593_072024_2.jpg
MLB3482682087,False,False,False,False,MLB3482682087_PHOTOID806530-MLB77576430301_072024_5.jpg
MLB3482682087,False,False,False,False,MLB3482682087_PHOTOID885301-MLB77576646451_072024_4.jpg
MLB3482682087,False,False,False,False,MLB3482682087_PHOTOID982803-MLB77576755901_072024_0.jpg
MLB3482682087,False,False,False,False,MLB3482682087_PHOTOID984984-MLB72143319342_102023_1.jpg
MLB3515286825,False,False,False,False,MLB3515286825_PHOTOID633356-MLB69600873068_052023_5.jpg
MLB3515286825,False,False,False,False,MLB3515286825_PHOTOID731874-MLB69601237004_052023_2.jpg
MLB3515286825,False,False,False,False,MLB3515286825_PHOTOID742346-MLB69600982328_052023_4.jpg
MLB3515286825,False,False,False,False,MLB3515286825_PHOTOID775531-MLB69615149963_052023_8.jpg
MLB3515286825,False,False,False,False,MLB3515286825_PHOTOID783155-MLB69615396971_052023_6.jpg
MLB3515286825,False,False,False,False,MLB3515286825_PHOTOID815415-MLB72966274147_112023_0.jpg
MLB3515286825,False,False,False,False,MLB3515286825_PHOTOID868792-MLB69600883042_052023_3.jpg
MLB3515286825,False,False,False,False,MLB3515286825_PHOTOID920372-MLB69600883056_052023_7.jpg
MLB3515286825,False,False,False,False,MLB3515286825_PHOTOID968515-MLB69601169198_052023_1.jpg
MLB3515286825,False,False,False,False,MLB3515286825_PHOTOID971022-MLB69600883070_052023_9.jpg
MLB3517676835,False,False,False,False,MLB3517676835_PHOTOID611847-MLB70695289180_072023_3.jpg
MLB3517676835,False,False,False,False,MLB3517676835_PHOTOID690396-MLB70786912921_072023_6.jpg
MLB3517676835,False,False,False,False,MLB3517676835_PHOTOID693819-MLB73804613048_012024_4.jpg
MLB3517676835,False,False,False,False,MLB3517676835_PHOTOID758755-MLB69425081759_052023_2.jpg
MLB3517676835,False,False,False,False,MLB3517676835_PHOTOID762056-MLB70786820129_072023_9.jpg
MLB3517676835,False,False,False,False,MLB3517676835_PHOTOID774737-MLB70558855927_072023_7.jpg
MLB3517676835,False,False,False,False,MLB3517676835_PHOTOID870349-MLB73903903825_012024_1.jpg
MLB3517676835,False,False,False,False,MLB3517676835_PHOTOID874294-MLB73014120965_112023_0.jpg
MLB3517676835,False,False,False,False,MLB3517676835_PHOTOID891570-MLB69425137909_052023_5.jpg
MLB3517676835,False,False,False,False,MLB3517676835_PHOTOID904268-MLB69425137913_052023_8.jpg
MLB3519380069,False,False,False,False,MLB3519380069_PHOTOID606091-MLB69099363635_042023_4.jpg
MLB3519380069,False,False,False,False,MLB3519380069_PHOTOID631283-MLB69099462795_042023_0.jpg
MLB3519380069,False,False,False,False,MLB3519380069_PHOTOID636809-MLB54978500846_042023_5.jpg
MLB3519380069,False,False,False,False,MLB3519380069_PHOTOID645893-MLB69100169239_042023_1.jpg
MLB3519380069,False,False,False,False,MLB3519380069_PHOTOID844723-MLB69096577908_042023_3.jpg
MLB3519380069,False,False,False,False,MLB3519380069_PHOTOID883795-MLB54972756885_042023_2.jpg
MLB3523961289,False,False,False,False,MLB3523961289_PHOTOID644604-MLB73036707858_112023_2.jpg
MLB3523961289,False,False,False,False,MLB3523961289_PHOTOID707771-MLB73036688062_112023_1.jpg
MLB3523961289,False,False,False,False,MLB3523961289_PHOTOID767555-MLB73118162517_112023_3.jpg
